timeOnIce,goals,assists,plusMinus,powerPlayGoals,shots,hits,penaltyMinutes,points
891.0,0.0,0.4,0.2,0.0,1.2,0.4,0.8,0.0
839.2,0.0,0.2,0.4,0.0,1.2,0.6,0.4,0.0
831.8,0.0,0.2,0.4,0.0,1.2,0.4,0.0,0.0
987.8,0.0,0.2,1.0,0.0,1.8,0.6,0.0,0.0
1039.6,0.0,0.2,1.0,0.0,1.6,0.6,0.0,0.0
1021.6,0.0,0.0,0.6,0.0,1.4,0.8,0.0,0.0
1003.4,0.0,0.0,0.6,0.0,1.4,0.8,0.4,0.0
978.2,0.0,0.0,0.6,0.0,1.4,0.6,0.4,0.0
919.6,0.0,0.0,0.6,0.0,1.0,0.4,0.4,0.0
891.2,0.0,0.0,0.6,0.0,1.0,0.6,0.8,0.0
899.8,0.0,0.0,0.8,0.0,1.4,0.4,0.8,0.0
905.2,0.0,0.0,0.0,0.0,1.4,0.2,0.4,1.0
951.4,0.0,0.2,0.4,0.0,1.4,0.8,0.4,0.0
964.0,0.0,0.2,-0.2,0.0,1.0,1.6,0.8,0.0
979.6,0.0,0.2,-0.2,0.0,1.0,1.6,0.4,0.0
817.0,0.0,0.2,-0.2,0.0,0.8,1.6,0.4,1.0
850.2,0.2,0.2,0.4,0.0,1.0,1.8,0.8,0.0
838.4,0.2,0.0,0.2,0.0,1.2,1.4,2.8,0.0
858.6,0.2,0.0,0.6,0.0,1.4,1.0,2.4,0.0
815.8,0.2,0.0,0.6,0.0,1.6,0.8,2.8,1.0
989.2,0.4,0.0,1.0,0.0,1.8,0.8,2.8,0.0
972.6,0.2,0.0,0.8,0.0,1.6,0.8,2.4,0.0
1164.0,0.2,0.4,-0.2,0.2,4.6,2.6,0.8,2.0
1180.6,0.4,0.6,0.4,0.2,4.6,2.4,0.4,1.0
1208.4,0.4,0.8,0.4,0.2,5.2,2.0,0.4,2.0
1253.8,0.4,1.0,1.0,0.2,6.6,1.6,0.4,0.0
1248.0,0.4,0.8,0.2,0.2,6.2,1.6,0.0,0.0
1259.6,0.2,0.8,0.2,0.0,4.0,1.4,0.0,0.0
1288.8,0.0,0.6,-0.4,0.0,3.6,1.6,0.0,1.0
1276.0,0.0,0.6,-0.2,0.0,3.6,2.2,0.0,0.0
1271.8,0.0,0.2,-0.4,0.0,2.8,2.6,0.0,1.0
1218.4,0.2,0.2,0.2,0.0,2.6,2.8,0.0,0.0
1214.0,0.2,0.2,0.2,0.0,2.8,3.2,0.0,0.0
1230.6,0.2,0.2,0.2,0.0,3.0,3.4,0.4,0.0
1138.2,0.2,0.0,0.0,0.0,2.8,3.2,0.4,2.0
1051.4,0.2,0.4,-0.6,0.0,3.2,2.6,0.4,0.0
1057.4,0.0,0.4,-0.8,0.0,3.0,2.8,0.4,0.0
1047.8,0.0,0.4,-1.0,0.0,2.8,2.0,0.4,1.0
974.8,0.0,0.6,-0.8,0.0,2.8,1.6,0.0,0.0
1042.2,0.0,0.6,-0.6,0.0,3.2,1.8,0.0,1.0
1082.0,0.0,0.4,-0.2,0.0,2.6,1.8,0.0,0.0
1161.6,0.0,0.4,-0.2,0.0,3.2,1.6,0.0,1.0
1204.8,0.0,0.6,-0.2,0.0,3.8,2.0,0.4,0.0
1240.0,0.0,0.4,0.0,0.0,4.0,2.4,0.4,1.0
1237.4,0.0,0.6,-0.6,0.0,4.2,2.0,0.4,2.0
1274.2,0.2,0.6,-0.8,0.2,5.2,2.0,0.4,0.0
1244.8,0.2,0.6,-0.8,0.2,5.0,2.0,0.4,0.0
1169.4,0.2,0.4,-0.8,0.2,4.6,1.6,0.0,0.0
1125.6,0.2,0.4,-1.2,0.2,4.0,1.6,0.0,1.0
1162.6,0.4,0.2,-0.8,0.2,3.4,2.0,0.4,1.0
1109.8,0.4,0.0,-0.6,0.2,2.8,1.8,0.4,2.0
1128.2,0.4,0.4,-0.6,0.2,2.8,1.8,0.8,1.0
1117.6,0.4,0.6,-0.6,0.2,2.2,1.8,0.8,1.0
1122.2,0.4,0.8,-0.4,0.2,2.0,1.8,0.8,1.0
1057.0,0.2,1.0,-0.4,0.2,2.6,1.2,0.4,1.0
1041.2,0.0,1.2,-0.2,0.0,2.4,1.2,0.4,0.0
1047.2,0.0,0.8,-0.2,0.0,2.2,1.2,0.0,0.0
1082.0,0.0,0.6,-0.4,0.0,2.6,1.4,0.0,1.0
1107.8,0.0,0.6,-0.8,0.0,2.6,1.0,0.0,2.0
1142.2,0.2,0.6,-1.2,0.2,2.4,1.4,0.0,1.0
1231.0,0.4,0.4,-1.2,0.2,3.0,1.6,0.0,1.0
1204.0,0.6,0.4,-1.4,0.4,3.2,1.4,0.0,2.0
1207.6,0.8,0.6,-0.6,0.4,3.4,1.8,0.4,1.0
1185.2,1.0,0.4,0.0,0.4,4.0,1.6,0.4,1.0
1194.6,1.0,0.2,0.0,0.4,3.8,1.6,0.4,1.0
1129.2,0.8,0.4,-0.2,0.4,3.2,1.8,0.4,3.0
1111.0,1.0,0.6,0.4,0.4,3.6,2.0,0.8,1.0
1147.2,0.8,0.6,-0.2,0.4,4.0,1.6,0.4,0.0
1151.2,0.6,0.6,-0.6,0.4,4.2,2.2,0.4,0.0
1106.8,0.4,0.6,-0.8,0.2,3.6,2.2,0.4,1.0
1090.2,0.4,0.6,-1.2,0.2,4.0,2.2,0.4,1.0
1087.0,0.2,0.4,-1.0,0.0,3.4,2.2,0.0,1.0
1072.6,0.2,0.4,-1.0,0.0,3.8,2.8,0.0,2.0
1080.0,0.4,0.6,-0.6,0.2,3.2,2.0,0.0,1.0
1093.6,0.4,0.8,0.0,0.2,3.8,1.6,0.0,0.0
1132.6,0.4,0.6,0.2,0.2,3.2,1.6,0.0,1.0
1163.4,0.2,0.8,-0.2,0.2,4.2,1.2,0.0,0.0
1134.4,0.2,0.6,0.0,0.2,3.2,0.6,0.0,1.0
1140.4,0.2,0.4,0.0,0.0,3.2,0.8,0.0,2.0
1129.6,0.6,0.2,0.0,0.4,3.6,0.8,0.0,2.0
1080.0,1.0,0.2,0.4,0.6,3.6,1.6,0.4,2.0
1102.2,1.2,0.2,0.4,0.8,3.2,2.0,0.8,2.0
1139.0,1.6,0.2,0.8,0.8,3.6,1.8,0.8,0.0
1178.0,1.4,0.2,0.8,0.8,4.2,2.0,0.8,0.0
1197.2,1.0,0.2,0.6,0.4,3.6,2.6,0.8,0.0
1279.0,0.6,0.2,0.4,0.2,3.8,1.6,0.4,1.0
1241.0,0.4,0.2,0.0,0.0,3.4,2.0,0.0,1.0
1249.8,0.2,0.2,-0.8,0.2,4.0,3.2,0.0,2.0
1215.6,0.6,0.2,-0.8,0.2,4.0,2.8,0.0,0.0
1271.8,0.6,0.2,-0.8,0.2,4.0,2.4,0.0,1.0
1191.0,0.8,0.2,-0.6,0.2,3.8,2.8,0.0,1.0
1171.6,0.8,0.2,-0.4,0.2,3.8,2.4,0.0,0.0
1134.6,0.6,0.2,-0.2,0.0,2.6,2.6,0.0,1.0
1077.6,0.8,0.8,0.2,0.0,4.0,0.0,1.2,0.0
1093.2,0.8,0.8,-0.2,0.0,3.4,0.0,1.2,0.0
1095.4,0.6,0.2,-0.8,0.0,2.6,0.0,1.2,2.0
1138.4,0.6,0.2,-1.6,0.2,2.6,0.0,1.2,2.0
1112.8,0.8,0.2,-0.8,0.4,2.4,0.2,0.8,0.0
1113.6,0.6,0.2,-0.8,0.4,2.8,0.6,0.8,1.0
1104.8,0.6,0.4,0.0,0.4,2.2,0.8,0.8,1.0
1094.0,0.6,0.6,0.0,0.4,2.6,0.8,0.8,0.0
1100.4,0.4,0.4,0.4,0.2,1.6,0.8,0.8,0.0
1155.4,0.0,0.4,0.0,0.0,1.6,0.6,0.4,1.0
1179.2,0.2,0.4,0.2,0.0,1.2,0.2,0.0,0.0
1192.6,0.2,0.2,-0.2,0.0,1.6,0.2,0.0,0.0
1253.6,0.2,0.0,0.0,0.0,1.6,0.2,0.4,0.0
1192.8,0.2,0.0,0.0,0.0,2.2,0.4,0.4,1.0
1162.0,0.4,0.0,-0.2,0.0,2.2,0.4,0.4,1.0
1130.6,0.2,0.2,-0.4,0.0,2.2,0.4,0.4,1.0
1154.6,0.2,0.4,-0.2,0.0,2.4,0.4,0.4,0.0
1143.4,0.2,0.4,-0.2,0.0,2.6,0.4,0.0,0.0
1195.8,0.2,0.4,0.0,0.0,2.6,0.2,0.0,1.0
1229.6,0.0,0.6,0.2,0.0,2.6,0.4,0.4,1.0
1254.0,0.0,0.6,0.4,0.0,3.0,0.4,0.4,1.0
1208.6,0.0,0.6,0.4,0.0,2.8,0.2,0.8,0.0
1212.2,0.0,0.6,0.4,0.0,2.6,0.2,2.0,2.0
1158.4,0.2,0.8,0.4,0.0,2.6,0.2,2.8,0.0
1168.2,0.2,0.6,0.2,0.0,2.4,0.0,2.8,1.0
1145.0,0.2,0.6,-0.2,0.0,2.4,0.0,2.8,2.0
1124.0,0.6,0.4,0.2,0.0,3.0,0.0,2.4,2.0
1085.2,0.8,0.6,0.4,0.2,3.2,0.0,1.2,0.0
1127.2,0.6,0.4,0.2,0.2,3.8,0.0,0.4,1.0
1140.0,0.6,0.6,0.0,0.2,4.8,0.0,0.0,0.0
1125.2,0.6,0.4,-0.2,0.2,4.2,0.4,0.0,1.0
1161.8,0.2,0.6,-0.6,0.2,3.6,0.4,0.0,2.0
1157.2,0.2,0.6,-0.4,0.0,3.8,0.6,0.4,0.0
1163.6,0.2,0.6,-0.4,0.0,3.2,0.8,0.4,0.0
1147.6,0.2,0.4,0.0,0.0,2.0,1.0,0.4,1.0
1150.2,0.2,0.6,0.6,0.0,2.2,0.6,0.8,1.0
1089.4,0.2,0.6,0.4,0.0,2.0,0.6,1.2,1.0
1105.8,0.0,0.6,0.0,0.0,1.8,0.4,0.8,1.0
1157.0,0.2,0.6,0.2,0.0,2.2,0.4,0.8,0.0
1120.2,0.2,0.6,0.2,0.0,2.4,0.4,0.8,1.0
1132.2,0.2,0.6,0.2,0.0,3.0,0.4,0.4,0.0
1172.4,0.2,0.4,0.4,0.0,2.8,0.6,0.4,0.0
1170.8,0.2,0.2,0.2,0.0,2.6,0.6,0.8,0.0
1091.2,0.0,0.2,-0.2,0.0,2.2,0.6,0.8,0.0
1144.8,0.0,0.2,-0.2,0.0,2.8,0.4,0.8,1.0
1143.0,0.0,0.2,-0.2,0.0,2.2,0.4,0.8,1.0
1125.8,0.0,0.4,0.2,0.0,2.6,0.2,0.4,1.0
1080.8,0.0,0.6,0.6,0.0,2.2,0.4,0.4,1.0
1099.0,0.0,0.8,0.8,0.0,2.4,0.4,0.8,0.0
1064.2,0.0,0.8,0.6,0.0,1.6,0.4,1.2,0.0
1085.4,0.0,0.6,0.4,0.0,1.4,0.4,1.2,1.0
1086.2,0.2,0.4,-0.2,0.0,1.4,0.4,1.2,2.0
1119.0,0.4,0.4,-0.4,0.0,1.8,0.2,0.8,0.0
1114.4,0.4,0.2,-1.0,0.0,1.0,0.0,0.8,0.0
1077.8,0.4,0.2,-0.8,0.0,1.0,0.0,0.4,0.0
1067.6,0.4,0.2,-0.8,0.0,0.8,0.0,0.4,1.0
1068.0,0.2,0.4,-0.6,0.0,0.6,0.2,0.4,1.0
1056.8,0.2,0.2,-0.4,0.0,0.6,0.2,0.8,0.0
1041.0,0.2,0.2,0.0,0.0,1.2,0.4,0.4,1.0
1014.8,0.2,0.4,0.2,0.0,1.6,0.4,0.4,0.0
983.6,0.2,0.4,0.2,0.0,2.0,0.4,0.8,2.0
986.0,0.2,0.6,0.2,0.0,2.2,0.4,0.8,0.0
1030.0,0.0,0.6,-0.2,0.0,2.2,0.4,0.4,0.0
988.0,0.0,0.6,-0.2,0.0,2.0,0.2,0.8,2.0
1036.0,0.4,0.4,-0.4,0.4,2.6,0.2,0.8,1.0
1042.4,0.4,0.6,-0.4,0.4,2.4,0.6,0.4,3.0
1027.2,0.8,0.4,0.4,0.4,2.4,0.4,0.8,0.0
1002.4,0.8,0.4,0.8,0.4,2.0,0.6,0.8,3.0
1044.0,1.2,0.6,1.4,0.4,2.6,0.6,0.4,1.0
1093.2,0.8,0.8,1.6,0.0,2.2,0.8,0.4,0.0
1138.8,0.8,0.6,1.6,0.0,2.6,0.8,0.8,2.0
1154.8,0.6,0.6,0.4,0.0,2.4,0.8,0.8,2.0
737.4,0.0,0.0,-0.6,0.0,2.0,0.8,0.0,0.0
711.4,0.0,0.0,-0.4,0.0,1.6,1.0,0.0,0.0
655.2,0.0,0.0,-0.2,0.0,1.4,1.0,0.0,0.0
701.0,0.0,0.0,-0.4,0.0,1.4,0.8,0.0,0.0
708.8,0.0,0.0,-0.2,0.0,1.4,0.6,0.0,1.0
705.4,0.0,0.2,-0.2,0.0,1.4,0.8,0.0,0.0
670.0,0.0,0.2,-0.2,0.0,1.6,0.8,0.8,1.0
730.8,0.2,0.2,-0.2,0.2,2.0,0.8,0.8,1.0
735.6,0.2,0.4,0.0,0.2,1.4,0.8,0.8,1.0
749.2,0.4,0.4,0.0,0.2,1.4,0.8,0.8,0.0
803.6,0.4,0.2,0.2,0.2,1.6,0.2,0.8,0.0
822.4,0.4,0.2,0.2,0.2,2.0,0.2,0.4,2.0
813.0,0.2,0.6,0.6,0.0,1.8,0.2,0.8,0.0
799.8,0.2,0.4,0.6,0.0,2.0,0.2,0.8,0.0
785.8,0.0,0.4,0.4,0.0,1.8,0.4,0.8,0.0
726.0,0.0,0.4,0.2,0.0,1.6,1.2,0.8,0.0
717.2,0.0,0.4,0.2,0.0,1.0,1.2,0.4,0.0
713.0,0.0,0.0,-0.4,0.0,0.8,1.4,0.0,0.0
715.0,0.0,0.0,-0.4,0.0,0.8,1.6,0.0,0.0
693.0,0.0,0.0,-0.4,0.0,0.6,1.4,0.0,2.0
722.6,0.4,0.0,-0.4,0.0,1.4,0.8,0.0,1.0
731.2,0.4,0.2,0.0,0.0,1.6,0.8,0.0,0.0
737.0,0.4,0.2,0.2,0.0,1.8,0.8,0.0,2.0
719.8,0.4,0.6,0.6,0.0,1.6,0.6,0.0,1.0
725.6,0.6,0.6,0.8,0.0,2.2,0.6,0.0,1.0
755.2,0.2,0.8,1.0,0.0,1.2,0.4,0.0,1.0
751.6,0.2,0.8,0.8,0.0,1.4,0.6,0.0,0.0
767.2,0.2,0.8,0.6,0.0,1.6,0.4,0.0,1.0
783.2,0.2,0.6,0.4,0.0,1.6,0.6,0.0,0.0
825.0,0.0,0.6,-0.4,0.0,1.4,0.6,0.4,0.0
785.6,0.0,0.4,-0.6,0.0,1.4,0.6,1.4,0.0
857.8,0.0,0.2,-1.0,0.0,1.2,0.2,1.4,0.0
886.0,0.0,0.2,-1.0,0.0,1.2,0.6,1.4,0.0
904.2,0.0,0.0,-1.4,0.0,1.0,0.4,1.4,0.0
860.8,0.0,0.0,-0.6,0.0,0.6,0.4,1.0,0.0
832.6,0.0,0.0,-0.6,0.0,0.8,0.4,0.4,2.0
745.0,0.4,0.0,0.0,0.0,1.0,0.6,0.4,0.0
703.6,0.4,0.0,0.2,0.0,0.6,0.6,0.4,0.0
684.8,0.4,0.0,0.4,0.0,1.0,0.6,0.4,0.0
706.0,0.4,0.0,0.4,0.0,1.0,0.6,0.4,2.0
766.6,0.6,0.2,0.8,0.0,1.6,0.6,0.0,0.0
833.2,0.2,0.2,0.4,0.0,1.4,0.4,0.0,1.0
857.8,0.2,0.4,0.6,0.0,1.8,0.0,0.0,0.0
886.2,0.2,0.4,0.8,0.0,2.0,0.0,0.0,0.0
885.0,0.2,0.4,0.6,0.0,3.0,0.2,0.0,0.0
880.8,0.0,0.2,-0.6,0.0,0.4,0.8,1.2,1.0
847.8,0.0,0.4,-0.4,0.0,0.4,0.8,1.6,0.0
774.0,0.0,0.4,0.2,0.0,0.4,0.6,0.8,0.0
769.0,0.0,0.4,0.0,0.0,0.2,0.6,0.4,0.0
789.6,0.0,0.4,0.2,0.0,0.4,0.4,0.8,1.0
763.8,0.0,0.4,0.2,0.0,0.8,0.4,0.8,0.0
773.0,0.0,0.2,0.0,0.0,0.8,0.4,0.4,0.0
836.8,0.0,0.2,-0.4,0.0,1.0,0.4,0.8,1.0
919.4,0.0,0.4,-0.4,0.0,1.2,0.8,1.2,0.0
966.6,0.0,0.4,-0.4,0.0,1.2,1.4,0.8,1.0
1001.2,0.0,0.4,-0.4,0.0,1.0,1.6,0.8,0.0
1006.2,0.0,0.4,0.2,0.0,1.0,1.6,0.8,0.0
1012.0,0.0,0.4,0.4,0.0,1.2,1.6,0.4,0.0
1022.2,0.0,0.2,0.8,0.0,1.4,1.6,0.0,0.0
1007.6,0.0,0.2,0.6,0.0,1.4,1.0,0.0,1.0
1007.4,0.0,0.2,0.4,0.0,1.2,0.6,0.0,0.0
1026.8,0.0,0.2,0.0,0.0,1.0,0.4,0.0,0.0
1069.0,0.0,0.2,0.0,0.0,0.6,0.4,0.0,1.0
1105.6,0.0,0.4,0.0,0.0,0.6,0.4,0.0,0.0
1152.2,0.0,0.4,-0.4,0.0,0.6,1.0,0.0,1.0
1068.2,0.0,0.4,-0.4,0.0,0.8,1.2,0.0,1.0
998.8,0.0,0.6,-0.6,0.0,0.8,1.6,0.0,0.0
947.2,0.0,0.6,-0.6,0.0,1.2,1.6,0.0,0.0
895.2,0.0,0.4,-1.0,0.0,0.8,1.2,0.0,0.0
815.2,0.0,0.4,-0.2,0.0,0.8,0.6,0.0,0.0
807.2,0.0,0.2,-0.8,0.0,0.6,0.4,0.0,0.0
734.8,0.0,0.0,-0.8,0.0,0.8,0.0,0.0,1.0
715.2,0.0,0.2,-0.4,0.0,0.6,0.0,0.0,0.0
1148.4,0.6,0.4,-0.2,0.4,3.6,1.0,0.4,1.0
1156.8,0.4,0.6,0.2,0.4,3.4,1.2,0.4,2.0
1167.4,0.2,0.8,0.2,0.0,3.0,1.6,0.8,1.0
1227.6,0.2,0.8,-0.6,0.0,4.6,1.6,0.8,1.0
1163.4,0.2,0.8,0.0,0.0,4.2,1.6,1.2,1.0
1147.2,0.4,0.8,0.6,0.0,4.4,1.6,1.2,2.0
1154.6,0.6,0.8,0.8,0.0,4.4,2.0,1.6,4.0
1141.4,1.0,0.8,1.4,0.0,4.4,1.2,1.2,1.0
1102.8,1.0,0.8,2.0,0.0,2.8,1.0,1.2,2.0
1124.2,1.4,0.6,1.4,0.0,3.0,1.0,0.8,0.0
1109.4,1.2,0.6,1.4,0.0,3.0,1.0,1.2,0.0
1127.8,1.0,0.4,1.2,0.0,3.2,0.4,0.8,1.0
1148.6,0.6,0.2,0.6,0.0,3.6,0.6,0.8,1.0
1167.4,0.6,0.2,0.4,0.0,4.0,0.6,0.4,0.0
1195.6,0.2,0.2,0.2,0.0,4.2,0.6,0.4,1.0
1219.0,0.4,0.2,0.2,0.0,4.4,1.0,0.0,0.0
1269.0,0.4,0.2,0.4,0.0,4.0,1.4,0.0,1.0
1308.4,0.4,0.2,0.2,0.0,3.8,1.4,0.0,1.0
1332.2,0.4,0.2,0.2,0.0,3.6,1.8,0.0,0.0
1341.2,0.4,0.2,0.0,0.0,3.8,1.6,0.0,1.0
1338.6,0.2,0.4,0.0,0.0,3.6,1.6,0.4,3.0
1298.0,0.6,0.6,-0.2,0.2,3.6,1.2,0.4,0.0
1254.0,0.4,0.6,-0.6,0.2,3.8,1.6,0.8,2.0
1237.8,0.6,0.6,-1.0,0.4,3.8,1.2,0.8,1.0
1256.8,0.8,0.6,-0.6,0.4,3.8,1.8,0.8,1.0
1286.6,0.8,0.6,-0.6,0.4,3.4,1.4,0.4,0.0
1246.8,0.4,0.4,-0.2,0.2,3.0,1.6,0.4,1.0
1265.0,0.6,0.4,0.6,0.2,2.4,1.0,0.0,0.0
1218.2,0.4,0.2,1.0,0.0,2.2,1.2,0.4,2.0
1215.6,0.4,0.4,1.2,0.2,1.6,1.4,0.4,3.0
1180.4,0.6,0.6,1.2,0.4,1.8,1.6,0.4,0.0
1204.2,0.6,0.6,0.6,0.4,2.2,1.6,0.8,0.0
1210.2,0.4,0.6,0.4,0.4,3.0,1.6,0.8,2.0
1298.2,0.8,0.6,0.6,0.4,3.4,2.6,0.8,1.0
1318.2,0.6,0.6,0.6,0.2,4.4,2.2,0.8,2.0
1329.6,0.8,0.2,0.8,0.0,4.6,1.8,0.8,1.0
1318.8,0.8,0.4,0.8,0.0,4.8,1.6,0.4,1.0
1317.2,1.0,0.4,0.8,0.0,4.8,1.8,0.4,1.0
1317.6,0.6,0.6,0.8,0.0,4.8,1.0,0.0,1.0
1257.8,0.6,0.6,0.4,0.0,4.0,0.6,0.0,1.0
1265.6,0.4,0.6,-0.4,0.2,4.2,0.8,0.0,0.0
1263.0,0.4,0.4,-0.2,0.2,3.8,1.2,0.0,0.0
1282.8,0.2,0.4,-0.4,0.2,3.2,1.0,0.0,2.0
1192.8,0.6,0.2,0.0,0.2,2.8,0.8,0.0,1.0
1220.4,0.8,0.0,-0.2,0.4,2.8,1.6,0.4,0.0
1237.4,0.6,0.0,-0.2,0.2,3.2,1.8,0.4,1.0
1207.0,0.6,0.2,-0.2,0.2,3.4,1.6,0.4,4.0
1162.4,0.8,0.8,0.4,0.2,3.6,1.8,0.8,2.0
1183.4,0.4,1.2,-0.4,0.2,4.0,1.6,0.8,0.0
1185.4,0.2,1.2,-0.2,0.0,4.6,1.0,0.4,1.0
1146.0,0.2,1.4,0.0,0.0,4.0,0.6,0.4,0.0
1143.0,0.2,1.2,-0.6,0.0,4.2,0.8,0.4,0.0
1177.2,0.0,0.6,-1.2,0.0,3.8,0.6,0.0,0.0
1165.0,0.0,0.2,-1.6,0.0,4.4,0.8,0.0,1.0
1122.0,0.0,0.4,-1.8,0.0,3.4,0.8,0.0,0.0
1132.4,0.0,0.2,-2.2,0.0,3.0,1.2,0.4,0.0
1177.8,0.0,0.2,-1.6,0.0,3.0,0.8,0.8,1.0
1144.2,0.0,0.4,-1.4,0.0,3.2,1.0,0.8,1.0
1180.6,0.0,0.6,-1.0,0.0,1.8,1.4,0.8,2.0
1194.8,0.2,0.6,-0.6,0.0,2.4,1.2,0.8,1.0
1222.0,0.2,0.8,0.0,0.0,3.0,1.0,0.4,0.0
1223.0,0.2,0.8,-0.2,0.0,2.4,1.0,0.4,4.0
1240.4,0.4,1.2,-0.2,0.0,2.8,1.2,0.4,3.0
1216.8,0.6,1.4,0.6,0.0,3.0,0.6,0.4,2.0
1239.4,0.4,1.6,0.2,0.0,3.0,0.6,0.8,1.0
1251.4,0.4,1.6,0.0,0.0,2.8,0.4,1.2,2.0
1196.4,0.8,1.6,0.0,0.2,3.2,0.6,0.8,0.0
1180.4,0.6,1.0,0.2,0.2,2.2,0.6,0.8,1.0
1165.0,0.6,0.6,-0.2,0.2,2.2,1.0,0.8,1.0
1167.6,0.6,0.4,0.2,0.2,1.8,1.4,0.4,3.0
1132.4,0.8,0.6,0.4,0.2,2.0,1.8,0.4,1.0
1176.2,0.4,0.8,0.4,0.0,1.8,2.4,0.4,2.0
859.8,0.0,0.2,0.4,0.0,0.8,0.4,0.0,0.0
852.2,0.0,0.0,0.2,0.0,1.0,0.2,0.4,0.0
832.0,0.0,0.0,0.0,0.0,1.0,0.2,0.4,0.0
820.0,0.0,0.0,-0.2,0.0,1.0,0.4,0.4,0.0
800.4,0.0,0.0,-0.6,0.0,1.2,0.4,0.4,0.0
800.8,0.0,0.0,-0.6,0.0,1.4,0.4,0.4,0.0
788.0,0.0,0.0,-0.4,0.0,1.0,0.6,0.0,0.0
831.8,0.0,0.0,-0.2,0.0,1.2,0.8,0.0,2.0
838.2,0.0,0.4,0.4,0.0,1.2,0.6,0.0,0.0
824.2,0.0,0.4,0.8,0.0,1.0,0.6,0.0,0.0
847.4,0.0,0.4,0.4,0.0,1.0,0.6,0.4,0.0
922.6,0.0,0.4,0.2,0.0,1.0,0.4,0.4,0.0
892.6,0.0,0.4,0.4,0.0,1.0,0.4,0.4,0.0
912.2,0.0,0.0,-0.4,0.0,0.6,1.0,0.4,0.0
947.8,0.0,0.0,-0.4,0.0,0.6,1.2,0.4,0.0
940.2,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
892.8,0.0,0.0,0.2,0.0,1.2,1.4,0.0,0.0
992.0,0.0,0.0,0.2,0.0,1.8,1.2,0.0,0.0
976.2,0.0,0.0,0.4,0.0,2.0,0.6,0.0,0.0
956.8,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0
957.6,0.0,0.0,0.2,0.0,1.8,0.8,0.0,1.0
1016.0,0.0,0.2,0.6,0.0,2.0,0.8,0.0,1.0
945.0,0.2,0.2,0.4,0.0,1.6,1.0,0.0,0.0
943.6,0.2,0.2,0.4,0.0,1.4,1.2,2.0,0.0
967.0,0.2,0.2,0.4,0.0,1.4,1.2,2.0,0.0
963.6,0.2,0.2,0.4,0.0,1.0,1.0,2.4,0.0
933.0,0.2,0.0,0.4,0.0,0.6,0.6,2.4,0.0
953.6,0.0,0.0,0.4,0.0,0.2,0.6,2.4,0.0
930.4,0.0,0.0,0.4,0.0,0.2,0.6,0.4,1.0
882.2,0.0,0.2,0.8,0.0,0.2,0.6,0.4,0.0
881.8,0.0,0.2,0.4,0.0,0.4,1.0,0.0,2.0
875.0,0.0,0.6,0.0,0.0,0.4,1.0,0.8,0.0
864.8,0.0,0.6,0.0,0.0,0.8,1.0,0.8,0.0
867.2,0.0,0.6,0.0,0.0,1.0,1.4,1.2,0.0
941.0,0.0,0.4,-0.2,0.0,1.2,1.6,1.6,0.0
896.4,0.0,0.4,0.0,0.0,1.0,1.2,1.6,0.0
845.2,0.0,0.0,-0.2,0.0,1.0,1.2,0.8,0.0
824.6,0.0,0.0,0.0,0.0,0.6,1.2,0.8,0.0
842.6,0.0,0.0,-0.2,0.0,0.6,0.8,0.4,0.0
799.0,0.0,0.0,-0.2,0.0,0.2,0.6,0.0,0.0
878.2,0.0,0.0,-0.2,0.0,0.6,0.8,0.0,0.0
923.2,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0.0
884.2,0.0,0.0,-0.4,0.0,0.6,0.8,0.0,0.0
908.4,0.0,0.0,-0.4,0.0,0.6,1.4,0.0,0.0
897.4,0.0,0.0,-0.2,0.0,0.6,1.6,0.0,0.0
828.0,0.0,0.0,0.0,0.0,0.2,1.6,0.0,2.0
795.6,0.2,0.2,0.6,0.0,0.4,1.6,0.0,1.0
836.4,0.2,0.4,1.0,0.0,0.4,1.8,0.0,1.0
807.4,0.2,0.6,1.4,0.0,0.2,1.2,0.0,0.0
836.6,0.2,0.6,1.4,0.0,0.4,1.4,0.0,0.0
890.2,0.2,0.6,1.6,0.0,0.6,1.0,0.0,1.0
949.4,0.0,0.6,1.2,0.0,0.4,1.6,0.0,0.0
964.2,0.0,0.4,0.8,0.0,0.4,1.2,0.4,0.0
974.2,0.0,0.2,0.8,0.0,0.6,1.2,0.4,0.0
970.2,0.0,0.2,0.6,0.0,0.8,1.2,0.4,0.0
978.0,0.0,0.2,0.2,0.0,0.6,1.2,0.4,0.0
938.4,0.0,0.0,0.0,0.0,0.8,0.6,0.4,1.0
907.0,0.0,0.2,0.2,0.0,0.8,1.0,0.0,0.0
902.8,0.0,0.2,0.0,0.0,0.8,1.0,0.0,0.0
903.6,0.0,0.2,0.0,0.0,0.8,1.0,0.0,0.0
868.4,0.0,0.2,0.2,0.0,0.8,1.4,0.0,0.0
853.4,0.0,0.2,0.2,0.0,0.8,1.6,0.0,0.0
857.2,0.0,0.0,0.2,0.0,0.8,1.4,0.0,0.0
835.0,0.0,0.0,0.0,0.0,1.2,1.4,0.0,0.0
813.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
847.2,0.0,0.2,0.0,0.0,1.4,1.0,0.0,0.0
864.2,0.0,0.2,-0.4,0.0,1.4,0.8,0.4,0.0
